influencer_id,basis,rate,orders,total_payout
86845,post,1000,4344,1000
86846,order,50,3554,177700
86847,post,1000,2498,1000
86848,order,50,4601,230050
86849,post,1000,4951,1000
86850,order,50,4319,215950
86851,post,1000,3201,1000
86852,order,50,4099,204950
86853,post,1000,1723,1000
86854,order,50,4381,219050
86855,post,1000,2776,1000
86856,post,1000,3005,1000
86857,post,1000,4941,1000
86858,post,1000,4531,1000
86859,order,50,3221,161050
86860,post,1000,2065,1000
86861,order,50,485,24250
86862,order,50,4622,231100
86863,order,50,2904,145200
86864,post,1000,319,1000
86865,order,50,4488,224400
86866,order,50,4643,232150
86867,order,50,2471,123550
86868,post,1000,1136,1000
86869,post,1000,4023,1000
86870,order,50,572,28600
86871,order,50,4179,208950
86872,post,1000,1273,1000
86873,order,50,1419,70950
86874,post,1000,2811,1000
86875,order,50,2979,148950
86876,order,50,1220,61000
86877,order,50,4873,243650
86878,order,50,396,19800
86879,order,50,3399,169950
86880,post,1000,2849,1000
86881,post,1000,3877,1000
86882,post,1000,14,1000
86883,order,50,1744,87200
86884,post,1000,3674,1000
86885,order,50,4336,216800
86886,post,1000,4901,1000
86887,post,1000,1233,1000
86888,post,1000,1855,1000
86889,order,50,4330,216500
86890,post,1000,4975,1000
86891,order,50,1001,50050
86892,order,50,2385,119250
86893,order,50,1120,56000
86894,order,50,4399,219950
86895,post,1000,4484,1000
86896,order,50,4901,245050
86897,order,50,2456,122800
86898,post,1000,2575,1000
86899,post,1000,3926,1000
86900,order,50,920,46000
86901,post,1000,4936,1000
86902,order,50,3579,178950
86903,post,1000,4091,1000
86904,post,1000,1334,1000
86905,order,50,4018,200900
86906,order,50,1400,70000
86907,order,50,1034,51700
86908,post,1000,3434,1000
86909,post,1000,4283,1000
86910,post,1000,681,1000
86911,post,1000,4013,1000
86912,post,1000,1265,1000
86913,post,1000,4278,1000
86914,post,1000,1104,1000
86915,post,1000,2937,1000
86916,order,50,1122,56100
86917,post,1000,4265,1000
86918,post,1000,146,1000
86919,order,50,4627,231350
86920,order,50,914,45700
86921,order,50,4209,210450
86922,post,1000,2827,1000
86923,order,50,1577,78850
86924,post,1000,2451,1000
86925,order,50,4175,208750
86926,post,1000,4282,1000
86927,order,50,2266,113300
86928,post,1000,4171,1000
86929,order,50,1775,88750
86930,post,1000,3311,1000
86931,order,50,2335,116750
86932,order,50,2824,141200
86933,order,50,778,38900
86934,post,1000,4462,1000
86935,post,1000,4192,1000
86936,order,50,267,13350
86937,post,1000,1707,1000
86938,post,1000,4934,1000
86939,post,1000,3271,1000
86940,order,50,468,23400
86941,order,50,2114,105700
86942,order,50,2266,113300
86943,post,1000,3272,1000
86944,order,50,4897,244850
86945,order,50,4824,241200
86946,post,1000,3460,1000
86947,post,1000,1517,1000
86948,post,1000,3939,1000
86949,post,1000,1082,1000
86950,post,1000,598,1000
86951,order,50,1503,75150
86952,post,1000,3897,1000
86953,order,50,419,20950
86954,order,50,1589,79450
86955,post,1000,3044,1000
86956,order,50,4385,219250
86957,order,50,3498,174900
86958,order,50,4746,237300
86959,post,1000,360,1000
86960,order,50,4613,230650
86961,order,50,910,45500
86962,post,1000,3189,1000
86963,post,1000,1681,1000
86964,order,50,2206,110300
86965,order,50,2250,112500
86966,order,50,3890,194500
86967,post,1000,598,1000
86968,post,1000,2412,1000
86969,post,1000,2953,1000
86970,order,50,676,33800
86971,order,50,1173,58650
86972,order,50,3967,198350
86973,post,1000,489,1000
86974,post,1000,1846,1000
86975,post,1000,4901,1000
86976,post,1000,3024,1000
86977,order,50,241,12050
86978,post,1000,4211,1000
86979,order,50,1502,75100
86980,order,50,399,19950
86981,post,1000,4130,1000
86982,post,1000,128,1000
86983,post,1000,3625,1000
86984,post,1000,81,1000
86985,order,50,2236,111800
86986,order,50,1166,58300
86987,post,1000,4418,1000
86988,post,1000,1274,1000
86989,order,50,1356,67800
86990,post,1000,4509,1000
86991,post,1000,2960,1000
86992,post,1000,2636,1000
86993,order,50,55,2750
86994,post,1000,251,1000
86995,order,50,2313,115650
86996,order,50,4739,236950
86997,post,1000,410,1000
86998,post,1000,2582,1000
86999,order,50,4186,209300
87000,order,50,664,33200
87001,order,50,645,32250
87002,post,1000,3480,1000
87003,order,50,1831,91550
87004,post,1000,398,1000
87005,order,50,4481,224050
87006,order,50,1913,95650
87007,post,1000,600,1000
87008,post,1000,313,1000
87009,order,50,4621,231050
87010,order,50,2884,144200
87011,order,50,2591,129550
87012,order,50,2721,136050
87013,post,1000,354,1000
87014,post,1000,3962,1000
87015,order,50,3675,183750
87016,post,1000,1611,1000
87017,order,50,1322,66100
87018,post,1000,3516,1000
87019,post,1000,33,1000
87020,post,1000,3594,1000
87021,post,1000,2654,1000
87022,order,50,2190,109500
87023,order,50,386,19300
87024,order,50,308,15400
87025,post,1000,279,1000
87026,post,1000,1680,1000
87027,order,50,1338,66900
87028,order,50,4117,205850
87029,order,50,1746,87300
87030,order,50,841,42050
87031,order,50,3826,191300
87032,post,1000,395,1000
87033,order,50,1575,78750
87034,post,1000,2258,1000
87035,post,1000,2768,1000
87036,order,50,2982,149100
87037,order,50,3481,174050
87038,order,50,751,37550
87039,order,50,1506,75300
87040,order,50,4017,200850
87041,order,50,4482,224100
87042,post,1000,1956,1000
87043,order,50,3248,162400
87044,order,50,480,24000
87045,post,1000,522,1000
87046,post,1000,2015,1000
87047,post,1000,1348,1000
87048,post,1000,225,1000
87049,order,50,2379,118950
87050,post,1000,198,1000
87051,order,50,1404,70200
87052,post,1000,4779,1000
87053,post,1000,3240,1000
87054,order,50,4151,207550
87055,order,50,3866,193300
87056,post,1000,227,1000
87057,post,1000,3303,1000
87058,order,50,1326,66300
87059,post,1000,1559,1000
87060,order,50,1988,99400
87061,post,1000,3867,1000
87062,post,1000,3150,1000
87063,post,1000,1872,1000
87064,order,50,804,40200
87065,post,1000,38,1000
87066,post,1000,4677,1000
87067,order,50,492,24600
87068,post,1000,1702,1000
87069,order,50,1747,87350
87070,post,1000,4586,1000
87071,post,1000,2118,1000
87072,order,50,2543,127150
87073,order,50,786,39300
87074,post,1000,3385,1000
87075,post,1000,4350,1000
87076,post,1000,4961,1000
87077,post,1000,1213,1000
87078,post,1000,4480,1000
87079,order,50,1517,75850
87080,post,1000,520,1000
87081,post,1000,763,1000
87082,post,1000,693,1000
87083,order,50,1005,50250
87084,post,1000,2879,1000
87085,post,1000,3462,1000
87086,order,50,1693,84650
87087,post,1000,436,1000
87088,order,50,984,49200
87089,order,50,486,24300
87090,post,1000,588,1000
87091,post,1000,2430,1000
87092,post,1000,2044,1000
87093,order,50,2690,134500
87094,order,50,2245,112250
87095,order,50,263,13150
87096,post,1000,1557,1000
87097,order,50,124,6200
87098,post,1000,4537,1000
87099,post,1000,2070,1000
87100,post,1000,2190,1000
87101,post,1000,3509,1000
87102,order,50,1403,70150
87103,post,1000,484,1000
87104,post,1000,1182,1000
87105,order,50,1564,78200
87106,order,50,2890,144500
87107,order,50,1611,80550
87108,order,50,2196,109800
87109,post,1000,1709,1000
87110,order,50,2402,120100
87111,order,50,1917,95850
87112,post,1000,3193,1000
87113,post,1000,2593,1000
87114,post,1000,3951,1000
87115,post,1000,4518,1000
87116,post,1000,1619,1000
87117,post,1000,3561,1000
87118,post,1000,2768,1000
87119,post,1000,4380,1000
87120,post,1000,2110,1000
87121,post,1000,3931,1000
87122,post,1000,25,1000
87123,order,50,578,28900
87124,order,50,4354,217700
87125,order,50,1631,81550
87126,order,50,2364,118200
87127,post,1000,4233,1000
87128,post,1000,2460,1000
87129,post,1000,2397,1000
87130,order,50,146,7300
87131,order,50,1701,85050
87132,post,1000,1907,1000
87133,order,50,4553,227650
87134,post,1000,744,1000
87135,post,1000,1159,1000
87136,order,50,3844,192200
87137,order,50,3480,174000
87138,post,1000,918,1000
87139,post,1000,1112,1000
87140,post,1000,1682,1000
87141,order,50,859,42950
87142,order,50,1461,73050
87143,order,50,12,600
87144,post,1000,3333,1000
87145,order,50,1303,65150
87146,post,1000,696,1000
87147,post,1000,2815,1000
87148,order,50,4562,228100
87149,post,1000,4438,1000
87150,order,50,579,28950
87151,order,50,1698,84900
87152,post,1000,4556,1000
87153,order,50,2267,113350
87154,order,50,3296,164800
87155,order,50,2765,138250
87156,post,1000,4572,1000
87157,post,1000,3045,1000
87158,post,1000,2602,1000
87159,order,50,53,2650
87160,post,1000,4199,1000
87161,post,1000,1424,1000
87162,order,50,1141,57050
87163,post,1000,1413,1000
87164,post,1000,2825,1000
87165,post,1000,2058,1000
87166,order,50,426,21300
87167,post,1000,1766,1000
87168,post,1000,3691,1000
87169,order,50,4450,222500
87170,order,50,318,15900
87171,order,50,2663,133150
87172,order,50,1068,53400
87173,post,1000,3227,1000
87174,order,50,1471,73550
87175,post,1000,2831,1000
87176,post,1000,3741,1000
87177,order,50,1651,82550
87178,post,1000,1780,1000
87179,order,50,822,41100
87180,post,1000,4329,1000
87181,post,1000,3405,1000
87182,order,50,523,26150
87183,order,50,1242,62100
87184,order,50,610,30500
87185,order,50,3487,174350
87186,order,50,2939,146950
87187,post,1000,3828,1000
87188,post,1000,200,1000
87189,order,50,126,6300
87190,post,1000,3870,1000
87191,order,50,4504,225200
87192,order,50,110,5500
87193,post,1000,3634,1000
87194,order,50,186,9300
87195,order,50,194,9700
87196,post,1000,4801,1000
87197,post,1000,2026,1000
87198,post,1000,1667,1000
87199,order,50,990,49500
87200,post,1000,3005,1000
87201,order,50,3924,196200
87202,order,50,2257,112850
87203,order,50,2302,115100
87204,post,1000,1316,1000
87205,order,50,1794,89700
87206,post,1000,3208,1000
87207,order,50,2761,138050
87208,order,50,4133,206650
87209,order,50,3586,179300
87210,order,50,3364,168200
87211,order,50,1539,76950
87212,order,50,2687,134350
87213,post,1000,621,1000
87214,order,50,4713,235650
87215,order,50,2286,114300
87216,post,1000,70,1000
87217,post,1000,395,1000
87218,post,1000,2240,1000
87219,order,50,2053,102650
87220,post,1000,1317,1000
87221,order,50,4660,233000
87222,post,1000,1261,1000
87223,post,1000,2988,1000
87224,order,50,1352,67600
87225,post,1000,369,1000
87226,post,1000,2658,1000
87227,post,1000,4852,1000
87228,post,1000,2753,1000
87229,order,50,3989,199450
87230,post,1000,1092,1000
87231,order,50,1190,59500
87232,order,50,2573,128650
87233,post,1000,780,1000
87234,order,50,4947,247350
87235,order,50,3356,167800
87236,post,1000,4942,1000
87237,post,1000,598,1000
87238,post,1000,4204,1000
87239,post,1000,3682,1000
87240,order,50,1769,88450
87241,order,50,614,30700
87242,post,1000,3124,1000
87243,post,1000,3456,1000
87244,post,1000,3674,1000
87245,post,1000,2299,1000
87246,post,1000,909,1000
87247,post,1000,1890,1000
87248,order,50,1906,95300
87249,post,1000,3716,1000
87250,order,50,1811,90550
87251,post,1000,1885,1000
87252,order,50,4749,237450
87253,post,1000,1181,1000
87254,post,1000,3366,1000
87255,order,50,2310,115500
87256,post,1000,2313,1000
87257,post,1000,3088,1000
87258,post,1000,4476,1000
87259,post,1000,2537,1000
87260,post,1000,1093,1000
87261,order,50,786,39300
87262,post,1000,4286,1000
87263,order,50,1569,78450
87264,post,1000,3700,1000
87265,order,50,4184,209200
87266,post,1000,480,1000
87267,order,50,3135,156750
87268,order,50,505,25250
87269,post,1000,4884,1000
87270,order,50,3910,195500
87271,post,1000,4369,1000
87272,post,1000,1381,1000
87273,post,1000,3456,1000
87274,post,1000,433,1000
87275,order,50,1673,83650
87276,order,50,4943,247150
87277,post,1000,1234,1000
87278,order,50,3855,192750
87279,order,50,4658,232900
87280,post,1000,349,1000
87281,order,50,4482,224100
87282,order,50,4038,201900
87283,post,1000,947,1000
87284,order,50,1671,83550
87285,post,1000,2647,1000
87286,order,50,1487,74350
87287,order,50,598,29900
87288,order,50,4640,232000
87289,order,50,3840,192000
87290,order,50,2264,113200
87291,order,50,4082,204100
87292,order,50,1911,95550
87293,post,1000,4260,1000
87294,order,50,118,5900
87295,order,50,1378,68900
87296,order,50,2797,139850
87297,post,1000,2966,1000
87298,post,1000,2033,1000
87299,post,1000,659,1000
87300,post,1000,1150,1000
87301,order,50,1264,63200
87302,post,1000,3852,1000
87303,post,1000,91,1000
87304,order,50,3317,165850
87305,order,50,1346,67300
87306,order,50,620,31000
87307,post,1000,1473,1000
87308,order,50,36,1800
87309,post,1000,4421,1000
87310,order,50,2048,102400
87311,post,1000,734,1000
87312,post,1000,3553,1000
87313,order,50,2584,129200
87314,post,1000,872,1000
87315,post,1000,2761,1000
87316,post,1000,4389,1000
87317,post,1000,4118,1000
87318,post,1000,44,1000
87319,order,50,2080,104000
87320,order,50,2129,106450
87321,post,1000,4905,1000
87322,order,50,1610,80500
87323,order,50,70,3500
87324,order,50,4403,220150
87325,order,50,3057,152850
87326,order,50,2036,101800
87327,post,1000,2114,1000
87328,order,50,1201,60050
87329,order,50,2781,139050
87330,post,1000,2890,1000
87331,post,1000,4325,1000
87332,order,50,2114,105700
87333,post,1000,1218,1000
87334,order,50,3765,188250
87335,order,50,3173,158650
87336,post,1000,922,1000
87337,order,50,4964,248200
87338,order,50,105,5250
87339,order,50,2230,111500
87340,post,1000,1442,1000
87341,order,50,3178,158900
87342,post,1000,3448,1000
87343,post,1000,4506,1000
87344,post,1000,2289,1000
87345,post,1000,1969,1000
87346,post,1000,3003,1000
87347,post,1000,4396,1000
87348,post,1000,708,1000
87349,post,1000,1947,1000
87350,order,50,3575,178750
87351,post,1000,2112,1000
87352,post,1000,1344,1000
87353,post,1000,402,1000
87354,post,1000,2805,1000
87355,order,50,3696,184800
87356,order,50,3904,195200
87357,order,50,3944,197200
87358,post,1000,3231,1000
87359,order,50,1281,64050
87360,post,1000,2647,1000
87361,post,1000,4712,1000
87362,order,50,2508,125400
87363,order,50,1373,68650
87364,post,1000,4434,1000
87365,order,50,283,14150
87366,order,50,2689,134450
87367,order,50,1804,90200
87368,order,50,685,34250
87369,order,50,1200,60000
87370,post,1000,29,1000
87371,order,50,2589,129450
87372,post,1000,3477,1000
87373,order,50,1290,64500
87374,post,1000,2072,1000
87375,post,1000,4995,1000
87376,order,50,4297,214850
87377,order,50,2556,127800
87378,order,50,4039,201950
87379,post,1000,4434,1000
87380,order,50,2489,124450
87381,post,1000,3182,1000
87382,post,1000,4738,1000
87383,post,1000,1649,1000
87384,post,1000,4564,1000
87385,order,50,1983,99150
87386,post,1000,4672,1000
87387,post,1000,2599,1000
87388,order,50,1822,91100
87389,order,50,1290,64500
87390,post,1000,1012,1000
87391,post,1000,3025,1000
87392,post,1000,344,1000
87393,order,50,3760,188000
87394,order,50,2232,111600
87395,order,50,290,14500
87396,post,1000,3469,1000
87397,order,50,2312,115600
87398,order,50,3821,191050
87399,order,50,3285,164250
87400,order,50,3111,155550
87401,post,1000,3287,1000
87402,post,1000,1430,1000
87403,order,50,1095,54750
87404,order,50,1885,94250
87405,order,50,2615,130750
87406,order,50,3054,152700
87407,post,1000,4700,1000
87408,order,50,4864,243200
87409,post,1000,1592,1000
87410,order,50,2889,144450
87411,order,50,4028,201400
87412,post,1000,2182,1000
87413,order,50,2139,106950
87414,order,50,3642,182100
87415,order,50,4571,228550
87416,order,50,1387,69350
87417,order,50,3471,173550
87418,post,1000,508,1000
87419,order,50,1707,85350
87420,order,50,4370,218500
87421,post,1000,1173,1000
87422,order,50,2928,146400
87423,post,1000,679,1000
87424,order,50,327,16350
87425,order,50,4170,208500
87426,order,50,1899,94950
87427,post,1000,1345,1000
87428,order,50,269,13450
87429,post,1000,1043,1000
87430,post,1000,1035,1000
87431,post,1000,1026,1000
87432,post,1000,507,1000
87433,order,50,3788,189400
87434,order,50,655,32750
87435,post,1000,4399,1000
87436,post,1000,2107,1000
87437,post,1000,4595,1000
87438,post,1000,329,1000
87439,post,1000,4904,1000
87440,order,50,955,47750
87441,order,50,1389,69450
87442,order,50,4051,202550
87443,post,1000,4510,1000
87444,order,50,4756,237800
87445,order,50,4596,229800
87446,post,1000,3206,1000
87447,post,1000,1095,1000
87448,post,1000,1540,1000
87449,post,1000,2912,1000
87450,order,50,4224,211200
87451,post,1000,4393,1000
87452,order,50,2715,135750
87453,post,1000,1727,1000
87454,post,1000,3933,1000
87455,order,50,4010,200500
